법정동명,매출(만원),업소수,유동인구,직장인 평균소득(만원),상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,반경내_가게수,지하철유동인구수
동산동,905,30.0,"25,062",313.0,MA010120220807128009,감빛고을,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,1,,128.582730179965,35.8667380304876,0,11546
화전동,"1,499",5.0,"3,934",306.0,MA010120220807153797,정아네,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711015100,2711015100100100000,1,대지,10.0,,대구광역시 중구 화전동 10,271104223014.0,대구광역시 중구 교동길,15.0,,2711015100100110001007485,,대구광역시 중구 교동길 15,700100,41909,,,,128.595503515435,35.8734533391738,0,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220807211130,플리스트,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220807291608,페이퍼드레스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100050011,1,대지,5.0,11.0,대구광역시 중구 삼덕동1가 5-11,271104223087.0,대구광역시 중구 동성로5길,31.0,,2711010500100050011000001,,대구광역시 중구 동성로5길 31,700411,41941,,1,,128.59628130613,35.8678883255264,1,5762
덕산동,"2,229",63.0,"21,648",307.0,MA010120220807394176,람,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220807491439,멜로우,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100110003,1,대지,11.0,3.0,대구광역시 중구 삼덕동1가 11-3,271104223084.0,대구광역시 중구 동성로2길,23.0,,2711010500100110003004560,,대구광역시 중구 동성로2길 23,700411,41942,,,,128.596252814045,35.8670412239604,1,5762
봉산동,"1,850",41.0,"63,377",311.0,MA010120220807562991,르디아망,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100240001,1,대지,24.0,1.0,대구광역시 중구 봉산동 24-1,271104223084.0,대구광역시 중구 동성로2길,12.0,34.0,2711010800100240001009056,,대구광역시 중구 동성로2길 12-34,700822,41942,,1,,128.596899081325,35.8661006396253,1,34054
동성로2가,"5,095",20.0,"23,717",301.0,MA010120220807584396,인스타에이전시,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2711012300100900001,1,대지,90.0,1.0,대구광역시 중구 동성로2가 90-1,271102007001.0,대구광역시 중구 중앙대로,412.0,21.0,2711011500100540001008105,,대구광역시 중구 중앙대로 412-21,700092,41937,,1,,128.595012544132,35.8699946964064,1,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220807789597,옷이예쁘다,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220807800359,원투,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100120009,1,대지,12.0,9.0,대구광역시 중구 삼덕동1가 12-9,271104223084.0,대구광역시 중구 동성로2길,20.0,,2711010500100120009008938,,대구광역시 중구 동성로2길 20,700411,41942,,1,,128.596428290795,35.8668150223823,1,5762
덕산동,"2,229",63.0,"21,648",307.0,MA010120220807996676,햅번,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220807889721,더와이든,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230003,1,대지,23.0,3.0,대구광역시 중구 봉산동 23-3,271104223085.0,대구광역시 중구 동성로3길,15.0,,2711010800100230003009004,,대구광역시 중구 동성로3길 15,700822,41942,,1,,128.597297765504,35.8661076714781,1,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808126539,대경,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,,,128.590635683154,35.8666363344097,0,11546
동문동,"1,480",4.0,"9,751",301.0,MA010120220808103465,59경희당,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012000,2711012000100300002,1,대지,30.0,2.0,대구광역시 중구 동문동 30-2,271104223003.0,대구광역시 중구 경상감영길,165.0,7.0,2711012000100300002008501,,대구광역시 중구 경상감영길 165-7,700180,41912,,1,,128.596405885699,35.87269175278,0,34054
공평동,"5,596",9.0,"31,389",323.0,MA010120220808081291,선드리즈,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2711012200101070001,1,대지,107.0,1.0,대구광역시 중구 공평동 107-1,271103007017.0,대구광역시 중구 공평로,77.0,,2711012200101070001007111,,대구광역시 중구 공평로 77,700150,41913,,,,128.600412613602,35.8709502710584,0,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808033587,모조에스핀현대,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808238820,올세인츠,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808368774,에잇타임즈현대대구점,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,4,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808350753,블루페페,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808316107,현대대구위크엔드막스마라,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220808318509,바이더플랫,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230003,1,대지,23.0,3.0,대구광역시 중구 봉산동 23-3,271104223085.0,대구광역시 중구 동성로3길,15.0,,2711010800100230003009004,,대구광역시 중구 동성로3길 15,700822,41942,,1,,128.597297765504,35.8661076714781,1,34054
동성로2가,"5,095",20.0,"23,717",301.0,MA010120220808307072,메이릴리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2711012300100050001,1,대지,5.0,1.0,대구광역시 중구 동성로2가 5-1,271103141006.0,대구광역시 중구 동성로,58.0,2.0,2711012300100050001008376,,대구광역시 중구 동성로 58-2,700092,41913,,1,,128.595913923182,35.8720632689503,0,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808416033,건구,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,6,,128.591851543249,35.8663419278142,1,11546
삼덕동2가,,,,,MA010120220808496219,에스에스패션,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010600,2711010600102710000,1,대지,271.0,,대구광역시 중구 삼덕동2가 271,271102007002.0,대구광역시 중구 달구벌대로,2191.0,,2711010600102700001010506,소석문화센터,대구광역시 중구 달구벌대로 2191,700412,41948,,,,128.603103146407,35.8635910204524,0,5762
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808471201,파비아나필리피현대,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,4,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808483761,럭키유정,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808435688,더아이잗동아쇼핑,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900101980001,1,대지,198.0,1.0,대구광역시 중구 계산동2가 198-1,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700082,41936,,3,,128.591851543249,35.8663419278142,1,11546
공평동,"5,596",9.0,"31,389",323.0,MA010120220808403866,헤이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2711012200100530004,1,대지,53.0,4.0,대구광역시 중구 공평동 53-4,271104223084.0,대구광역시 중구 동성로2길,59.0,,2711012200100530004008275,,대구광역시 중구 동성로2길 59,700150,41941,,1,,128.59675116678,35.8685259313955,1,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808395781,클리지,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,3,,128.591851543249,35.8663419278142,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808774187,현대대구질스튜어트,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808715628,현대대구준지여성,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808736370,센지,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
동성로2가,"5,095",20.0,"23,717",301.0,MA010120220808660784,짱구네,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2711012300100410008,1,대지,41.0,8.0,대구광역시 중구 동성로2가 41-8,271103007001.0,대구광역시 중구 국채보상로,580.0,,2711011500100170008000001,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.59519659058,35.8709131331061,0,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808815968,쉐르담,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,,,128.591851543249,35.8663419278142,1,11546
동산동,905,30.0,"25,062",313.0,MA010120220808804184,수산나콜레숀,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.582730179965,35.8667380304876,0,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220808804223,파파,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100520006,1,대지,52.0,6.0,대구광역시 중구 삼덕동1가 52-6,271104223086.0,대구광역시 중구 동성로4길,20.0,,2711010500100520006007645,,대구광역시 중구 동성로4길 20,700411,41942,,,,128.598623233904,35.86566843992,1,5762
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808816224,재현어패럴,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,,,128.591851543249,35.8663419278142,1,11546
교동,895,36.0,"6,735",317.0,MA010120220808804353,교동2층62호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2711012500100670012,1,대지,67.0,12.0,대구광역시 중구 교동 67-12,271104223014.0,대구광역시 중구 교동길,40.0,,2711012500100670001000001,교동시장,대구광역시 중구 교동길 40,700801,41912,,2,,128.596797787313,35.8732666523219,0,34054
봉산동,"1,850",41.0,"63,377",311.0,MA010120220808825266,하룸,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100240005,1,대지,24.0,5.0,대구광역시 중구 봉산동 24-5,271104223085.0,대구광역시 중구 동성로3길,9.0,2.0,2711010800100240005009007,,대구광역시 중구 동성로3길 9-2,700822,41942,,1,,128.59717495179,35.8659730836048,1,34054
교동,895,36.0,"6,735",317.0,MA010120220808826105,교동61호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2711012500100670012,1,대지,67.0,12.0,대구광역시 중구 교동 67-12,271104223014.0,대구광역시 중구 교동길,40.0,,2711012500100670001000001,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.596797787313,35.8732666523219,0,34054
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808804369,세리아,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808806628,프리밸런스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
교동,895,36.0,"6,735",317.0,MA010120220808806663,교동53호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2711012500100670012,1,대지,67.0,12.0,대구광역시 중구 교동 67-12,271104223014.0,대구광역시 중구 교동길,40.0,,2711012500100670001000001,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.596797787313,35.8732666523219,0,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808806666,유어패럴데시데,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,4,,128.590635683154,35.8666363344097,0,11546
동산동,905,30.0,"25,062",313.0,MA010120220808822384,대원사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.582730179965,35.8667380304876,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808806416,세비앙패션,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
동산동,905,30.0,"25,062",313.0,MA010120220808822657,남양상회,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.582730179965,35.8667380304876,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808803866,김연주부띠끄,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,4,,128.590635683154,35.8666363344097,0,11546
향촌동,"2,125",5.0,"4,689",306.0,MA010120220808803936,시온유통,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711015200,2711015200100630000,1,대지,63.0,,대구광역시 중구 향촌동 63,271104223003.0,대구광역시 중구 경상감영길,117.0,7.0,2711015200100630000006861,대보백화점,대구광역시 중구 경상감영길 117-7,700020,41918,,2,,128.593636946816,35.8726333612194,0,11546
동산동,905,30.0,"25,062",313.0,MA010120220808931735,명동,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2711014000105620000,1,대지,562.0,,대구광역시 중구 동산동 562,271103141004.0,대구광역시 중구 달성로,18.0,,2711014000105620000003870,베네시움,대구광역시 중구 달성로 18,700738,41931,,3,,128.582730179965,35.8667380304876,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808870089,데무,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220808863121,해바라기,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800101270001,1,대지,127.0,1.0,대구광역시 중구 봉산동 127-1,271102007002.0,대구광역시 중구 달구벌대로,2160.0,,2711010600101810000000001,메트로프라자,대구광역시 중구 달구벌대로 2160,700823,41959,,,,128.598954685653,35.8640984867759,1,34054
봉산동,"1,850",41.0,"63,377",311.0,MA010120220808884148,모모,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800101270001,1,대지,127.0,1.0,대구광역시 중구 봉산동 127-1,271102007002.0,대구광역시 중구 달구벌대로,2160.0,,2711010600101810000000001,메트로프라자,대구광역시 중구 달구벌대로 2160,700823,41959,,,,128.598954685653,35.8640984867759,1,34054
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220808873151,베네통,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220808880723,동아닥스숙녀,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
